x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.010416666666666668,-0.0006695301737783749,0.0017356940373804833,0.0011100399207017355,0.000360765900622456,-7.303902802683793e-05
0.01046875,-0.0006383257085942908,0.0018017585163119204,0.001135451057374855,0.0003446122035796591,-8.940984465354283e-05
0.010520833333333333,-0.0007401623985009369,0.0018678229952433574,0.0011601463873811262,0.00032845850653686254,-0.00010578066128024856
0.010572916666666668,-0.000758900687070581,0.0018927564211761588,0.0012250266118886963,0.0003678844789802983,-0.00012215147790695346
0.010625,-0.000777638975640225,0.001880926693543808,0.0012118306340227498,0.0003520045734128032,-0.0001385222945336586
0.010677083333333334,-0.0007963772642098691,0.001869096965911457,0.0010919824415295996,0.00041420087021882515,-0.0001016229935655294
0.010729166666666668,-0.0008151155527795126,0.001857267238279106,0.0011559615518078976,0.00045284197376639634,-0.0001177339559600645
0.010781250000000001,-0.0009173953778888195,0.0018454375106467548,0.0011818384057909013,0.00043722673329169254,-0.0001338449183545996
0.010833333333333334,-0.000858838226108682,0.0019116839853879203,0.0011679344245463022,0.00042161149281698927,-0.0001499558807491347
0.010885416666666667,-0.0008783572767020612,0.001977930460129086,0.0012321066456752203,0.000405996252342286,-0.00016606684314367037
0.010937500000000001,-0.0008978763272954404,0.0019661007324967353,0.001296278866804138,0.00039038101186758274,-0.00012931371018113679
0.010989583333333334,-0.0008639081093796896,0.0020323472072379008,0.0013220200212704896,0.0003747657713928795,-0.00014517293878825734
0.011041666666666667,-0.0008831736658095186,0.00202051747960555,0.0013083039316643314,0.00035915053091817626,-0.00016103216739537789
0.011093750000000001,-0.0009024392222393471,0.002008687751973199,0.0013335415365396627,0.000343535290443473,-0.00017689139600249844
0.011145833333333334,-0.0009217047786691762,0.0019968580243408477,0.0013980845305017696,0.0003279200499687692,-0.000192750624609619
0.011197916666666667,-0.0008878665577603739,0.0020229893629914136,0.0013845513220903602,0.0003123048094940662,-0.00015615240474703282
0.011250000000000001,-0.0009068851198769998,0.0020113361984580532,0.001371018113678951,0.00029668956901936265,-0.00017176764522173663
0.011302083333333334,-0.001010049099059923,0.0019996830339246924,0.0013574849052675412,0.00013695333858961055,-0.00013604186777203668
0.011354166666666667,-0.0010298152262430919,0.0019880298693913316,0.0013439516968561313,0.00019839035029336162,-0.00015142051369409286
0.011406250000000001,-0.0010495813534262602,0.001976376704857971,0.001222508958216904,0.0002405250750538976,-0.00011653164533360665
0.011458333333333334,-0.0009912712782359126,0.002042799742698127,0.0011042205764254483,0.00022415425842719296,-0.0001316807592269758
